condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image_number,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
4_con_singledot,0.25,4,43,17,791,3,,,,4_con_singledot_image_65.png,65,447.5482317,447.79819548999996,2.wav,447.8964329,7.mp4,447.8964329,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,44,0,792,17,,,,6_con_circum_image_6.png,6,449.79832367999995,450.04823429000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,44,1,793,3,,,,4_con_singledot_image_44.png,44,450.2118264999999,450.46183529,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,44,2,794,13,,,,2_con_circum_image_36.png,36,450.6313732,450.88157428999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,44,3,795,16,,,,5_con_circum_image_60.png,60,451.045212,451.29822758999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,44,4,796,5,,,,6_con_singledot_image_66.png,66,451.44519541,451.69820359,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,44,5,797,2,,,,3_con_singledot_image_58.png,58,451.8618997,452.11199358999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,44,6,798,15,,,,4_con_circum_image_41.png,41,452.26821091,452.53146108999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,44,7,799,1,,,,2_con_singledot_image_14.png,14,452.6980889,452.94818789000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,44,8,800,10,,,,5_con_totaldot_image_3.png,3,453.09527371,453.34517399,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,44,9,801,12,,,,1_con_circum_image_70.png,70,453.51465369999994,453.76474118999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,44,10,802,11,,,,6_con_totaldot_image_29.png,29,453.93143599999996,454.19523429,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,44,11,803,8,,,,3_con_totaldot_image_46.png,46,454.3648555,454.61480119000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,44,12,804,9,,,,4_con_totaldot_image_19.png,19,454.7813965,455.04812468999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,44,13,805,6,,,,1_con_totaldot_image_59.png,59,455.2147784,455.46481668999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,44,14,806,14,,,,3_con_circum_image_11.png,11,455.6284796,455.87858338999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,44,15,807,7,,,,2_con_totaldot_image_31.png,31,456.04512639999996,456.29816059,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,44,16,808,4,,,,5_con_singledot_image_6.png,6,456.4648903,456.71481389,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,44,17,809,0,,,,1_con_singledot_image_49.png,49,456.88140569999996,457.14821319000004,5.wav,457.24621310000003,6.mp4,457.24621310000003,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,45,0,810,9,,,,4_con_totaldot_image_64.png,64,459.1676316799999,459.42829378999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,45,1,811,2,,,,3_con_singledot_image_69.png,69,459.59489669999994,459.84496279,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,45,2,812,12,,,,1_con_circum_image_64.png,64,460.0115832,460.26166709,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,45,3,813,0,,,,1_con_singledot_image_40.png,40,460.42828729999997,460.67834698999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,45,4,814,7,,,,2_con_totaldot_image_40.png,40,460.86173289,461.11185399000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,45,5,815,1,,,,2_con_singledot_image_68.png,68,461.26478321,461.51485639000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,45,6,816,5,,,,6_con_singledot_image_28.png,28,461.68141219999995,461.94523108999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,45,7,817,17,,,,6_con_circum_image_35.png,35,462.1118354,462.36182919000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,45,8,818,14,,,,3_con_circum_image_17.png,17,462.5314566999999,462.79810739,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,45,9,819,11,,,,6_con_totaldot_image_10.png,10,462.9647674,463.23146939,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,45,10,820,15,,,,4_con_circum_image_4.png,4,463.3981595,463.66189499,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,45,11,821,3,,,,4_con_singledot_image_32.png,32,463.8315526,464.08146329000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,45,12,822,16,,,,5_con_circum_image_55.png,55,464.2481249,464.51487009,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,45,13,823,13,,,,2_con_circum_image_13.png,13,464.681547,464.94813388999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,45,14,824,6,,,,1_con_totaldot_image_66.png,66,465.11472689999994,465.38147068999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,45,15,825,8,,,,3_con_totaldot_image_39.png,39,465.5451037,465.79519359,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,45,16,826,4,,,,5_con_singledot_image_37.png,37,465.9647433,466.21822959,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,45,17,827,10,,,,5_con_totaldot_image_53.png,53,466.38494819999994,466.64483749000004,2.wav,466.74603940000003,12.mp4,466.74603940000003,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,46,0,828,6,,,,1_con_totaldot_image_50.png,50,468.6476505899999,468.91153099,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,46,1,829,7,,,,2_con_totaldot_image_53.png,53,469.0781816,469.32818859,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,46,2,830,13,,,,2_con_circum_image_16.png,16,469.4947801999999,469.74488508999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,46,3,831,0,,,,1_con_singledot_image_42.png,42,469.9115145999999,470.16171118999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,46,4,832,8,,,,3_con_totaldot_image_56.png,56,470.328352,470.57829498999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,46,5,833,12,,,,1_con_circum_image_52.png,52,470.7447687,470.99494229,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,46,6,834,1,,,,2_con_singledot_image_36.png,36,471.1615399,471.41192688999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,46,7,835,15,,,,4_con_circum_image_65.png,65,471.56474320999996,471.83152659,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,46,8,836,9,,,,4_con_totaldot_image_40.png,40,471.9980732,472.24813998999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,46,9,837,4,,,,5_con_singledot_image_45.png,45,472.4116144999999,472.66486218999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,46,10,838,2,,,,3_con_singledot_image_64.png,64,472.8313915,473.09495819,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,46,11,839,16,,,,5_con_circum_image_56.png,56,473.2616302,473.51148239,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,46,12,840,10,,,,5_con_totaldot_image_14.png,14,473.67825619999996,473.92819239,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,46,13,841,11,,,,6_con_totaldot_image_38.png,38,474.0948363,474.34479269,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,46,14,842,14,,,,3_con_circum_image_37.png,37,474.511428,474.76155508999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,46,15,843,3,,,,4_con_singledot_image_25.png,25,474.9281219999999,475.17824229,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,46,16,844,5,,,,6_con_singledot_image_6.png,6,475.3282351099999,475.57824549000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,46,17,845,17,,,,6_con_circum_image_52.png,52,475.74489029999995,475.99824828999994,4.wav,476.0959776,7.mp4,476.0959776,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,47,0,846,5,,,,6_con_singledot_image_17.png,17,478.0216270799999,478.27819788999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,47,1,847,9,,,,4_con_totaldot_image_4.png,4,478.4447345,478.69486008999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,47,2,848,11,,,,6_con_totaldot_image_27.png,27,478.8614648,479.11159969,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,47,3,849,16,,,,5_con_circum_image_70.png,70,479.27821659999995,479.53141468999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,47,4,850,10,,,,5_con_totaldot_image_40.png,40,479.69805039999994,479.94821979,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,47,5,851,13,,,,2_con_circum_image_51.png,51,480.1147261,480.37842829000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,47,6,852,2,,,,3_con_singledot_image_44.png,44,480.54815339999993,480.79817749,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,47,7,853,17,,,,6_con_circum_image_58.png,58,480.96480429999997,481.23137518999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,47,8,854,6,,,,1_con_totaldot_image_21.png,21,481.39802099999997,481.66471019,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,47,9,855,1,,,,2_con_singledot_image_11.png,11,481.8312695999999,482.08499129,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,47,10,856,15,,,,4_con_circum_image_59.png,59,482.22854800999994,482.47891868999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,47,11,857,12,,,,1_con_circum_image_3.png,3,482.64495149999993,482.89475879,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,47,12,858,4,,,,5_con_singledot_image_53.png,53,483.06137419999993,483.31144929,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,47,13,859,14,,,,3_con_circum_image_57.png,57,483.4780632999999,483.72815138999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,47,14,860,8,,,,3_con_totaldot_image_13.png,13,483.8947984,484.14491109,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,47,15,861,3,,,,4_con_singledot_image_58.png,58,484.3118403,484.56149468999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,47,16,862,7,,,,2_con_totaldot_image_35.png,35,484.72814529999994,484.98138808999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,47,17,863,0,,,,1_con_singledot_image_29.png,29,485.14809349999996,485.39805028999996,3.wav,485.49904050000004,3.mp4,485.49904050000004,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,48,0,864,10,,,,5_con_totaldot_image_2.png,2,487.41722147999997,487.67813058999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,48,1,865,5,,,,6_con_singledot_image_16.png,16,487.8447536,488.09492399000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,48,2,866,0,,,,1_con_singledot_image_47.png,47,488.2615188,488.51153058999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,48,3,867,13,,,,2_con_circum_image_53.png,53,488.68145229999993,488.93145968999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,48,4,868,12,,,,1_con_circum_image_44.png,44,489.0815221099999,489.34478189,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,48,5,869,4,,,,5_con_singledot_image_20.png,20,489.5113689,489.76141129,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,48,6,870,16,,,,5_con_circum_image_35.png,35,489.92803819999995,490.17812798999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,48,7,871,9,,,,4_con_totaldot_image_67.png,67,490.34473419999995,490.59477728999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,48,8,872,11,,,,6_con_totaldot_image_24.png,24,490.74473150999995,490.99474959,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,48,9,873,3,,,,4_con_singledot_image_11.png,11,491.1614091,491.41169209000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,48,10,874,6,,,,1_con_totaldot_image_6.png,6,491.57807379999997,491.82811859,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,48,11,875,1,,,,2_con_singledot_image_67.png,67,491.9948153,492.24811769,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,48,12,876,8,,,,3_con_totaldot_image_1.png,1,492.4146375,492.66477409,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,48,13,877,14,,,,3_con_circum_image_10.png,10,492.83137899999997,493.09795859,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,48,14,878,2,,,,3_con_singledot_image_5.png,5,493.2480100099999,493.50132708999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,48,15,879,15,,,,4_con_circum_image_12.png,12,493.66172159999996,493.91171018999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,48,16,880,7,,,,2_con_totaldot_image_10.png,10,494.06163060999995,494.31167649,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,48,17,881,17,,,,6_con_circum_image_54.png,54,494.4814053,494.74800308999994,5.wav,494.8489589,1.mp4,494.8489589,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,49,0,882,9,,,,4_con_totaldot_image_17.png,17,496.74835557999995,497.01159078999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,49,1,883,1,,,,2_con_singledot_image_6.png,6,497.17818439999996,497.42832158999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,49,2,884,6,,,,1_con_totaldot_image_62.png,62,497.5948768999999,497.84484288999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,49,3,885,5,,,,6_con_singledot_image_33.png,33,498.0114227,498.26147909,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,49,4,886,17,,,,6_con_circum_image_40.png,40,498.4280937,498.68150779,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,49,5,887,7,,,,2_con_totaldot_image_2.png,2,498.84809469999993,499.09805929,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,49,6,888,15,,,,4_con_circum_image_68.png,68,499.2479845099999,499.49817039,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,49,7,889,13,,,,2_con_circum_image_7.png,7,499.6617437,499.91474708999993,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,49,8,890,0,,,,1_con_singledot_image_50.png,50,500.08133999999995,500.33489499,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,49,9,891,3,,,,4_con_singledot_image_54.png,54,500.4951208,500.74806939,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,49,10,892,2,,,,3_con_singledot_image_46.png,46,500.91165219999993,501.16464018999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,49,11,893,12,,,,1_con_circum_image_21.png,21,501.32827239999995,501.58126529,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,49,12,894,4,,,,5_con_singledot_image_44.png,44,501.72836121,501.98128699,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,49,13,895,14,,,,3_con_circum_image_23.png,23,502.147868,502.41203519000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,49,14,896,10,,,,5_con_totaldot_image_65.png,65,502.5779428999999,502.82800969,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,49,15,897,8,,,,3_con_totaldot_image_59.png,59,502.99462929999993,503.24473699000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,49,16,898,11,,,,6_con_totaldot_image_17.png,17,503.4113204,503.66143239,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,49,17,899,16,,,,5_con_circum_image_20.png,20,503.82798289999994,504.07806738999994,3.wav,504.179196,5.mp4,504.179196,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,50,0,900,7,,,,2_con_totaldot_image_17.png,17,506.1161944799999,506.38117039,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,50,1,901,5,,,,6_con_singledot_image_57.png,57,506.52820561,506.77824929,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,50,2,902,1,,,,2_con_singledot_image_60.png,60,506.94505659999993,507.19796009,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,50,3,903,6,,,,1_con_totaldot_image_19.png,19,507.36456409999994,507.63130239000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,50,4,904,12,,,,1_con_circum_image_7.png,7,507.79501949999997,508.04511549,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,50,5,905,10,,,,5_con_totaldot_image_24.png,24,508.19488531,508.44833259,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,50,6,906,17,,,,6_con_circum_image_48.png,48,508.59787500999994,508.86133629,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,50,7,907,8,,,,3_con_totaldot_image_65.png,65,509.0279948,509.27812208999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,50,8,908,0,,,,1_con_singledot_image_30.png,30,509.42797421,509.67800988999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,50,9,909,11,,,,6_con_totaldot_image_40.png,40,509.8447149,510.09482289,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,50,10,910,14,,,,3_con_circum_image_7.png,7,510.2614341,510.51134619,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,50,11,911,3,,,,4_con_singledot_image_18.png,18,510.66130831,510.91161899,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,50,12,912,2,,,,3_con_singledot_image_54.png,54,511.0780125,511.32822388999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,50,13,913,13,,,,2_con_circum_image_15.png,15,511.4948161,511.74801109000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,50,14,914,16,,,,5_con_circum_image_23.png,23,511.8979573099999,512.14810479,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,50,15,915,9,,,,4_con_totaldot_image_56.png,56,512.3116094,512.56466779,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,50,16,916,15,,,,4_con_circum_image_28.png,28,512.7312478000001,512.9812767899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,50,17,917,4,,,,5_con_singledot_image_64.png,64,513.1478598000001,513.4179526899999,3.wav,513.5184417999999,16.mp4,513.5184417999999,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,51,0,918,12,,,,1_con_circum_image_17.png,17,515.4059586899999,515.66132349,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
